time_sec,h1_kan,h2_kan,h3_kan,h4_kan,u1_kan,u2_kan
37.200000,10.681748,10.624679,2.710654,4.658325,2.549045,2.360378
37.300000,10.675798,10.624206,2.710389,4.655524,2.543841,2.350366
37.400000,10.669833,10.623694,2.710048,4.652700,2.538875,2.340452
37.500000,10.663855,10.623143,2.709632,4.649856,2.534146,2.330636
37.600000,10.657864,10.622554,2.709142,4.646991,2.529651,2.320919
37.700000,10.651860,10.621927,2.708579,4.644107,2.525389,2.311302
37.800000,10.645846,10.621261,2.707945,4.641206,2.521357,2.301786
37.900000,10.639822,10.620559,2.707239,4.638290,2.517554,2.292372
38.000000,10.633789,10.619819,2.706464,4.635358,2.513978,2.283060
38.100000,10.627747,10.619043,2.705620,4.632414,2.510625,2.273851
38.200000,10.621697,10.618230,2.704708,4.629457,2.507495,2.264747
38.300000,10.615641,10.617382,2.703729,4.626489,2.504585,2.255747
38.400000,10.609579,10.616498,2.702685,4.623512,2.501893,2.246853
38.500000,10.603512,10.615579,2.701577,4.620526,2.499417,2.238065
38.600000,10.597440,10.614625,2.700404,4.617533,2.497154,2.229383
38.700000,10.591365,10.613637,2.699170,4.614534,2.495103,2.220808
38.800000,10.585288,10.612615,2.697873,4.611531,2.493260,2.212341
38.900000,10.579209,10.611559,2.696517,4.608523,2.491624,2.203983
39.000000,10.573128,10.610470,2.695101,4.605514,2.490193,2.195733
